hotspottime,provinsi,kabupaten,kecamatan,location,satellite,confidence
2021-04-20 05:44:10,Jawa Tengah,Kudus,Bae,0101000020E61000004600FDDF8DB65B40BBCF12E0CB231BC0,noaa20,low
2021-04-20 05:44:10,Jawa Tengah,Demak,Sayung,0101000020E61000001BD1034011A35B401BA6F07FCBBC1BC0,noaa20,medium
2021-04-20 05:44:10,Jawa Tengah,Demak,Sayung,0101000020E6100000596DFE5FF5A25B402DE9AC3F57BD1BC0,noaa20,medium
2021-04-20 05:44:10,Jawa Tengah,Blora,Blora,0101000020E6100000375FFC9F49DA5B40C80FF0FF3EF61BC0,noaa20,medium
2021-04-20 05:44:10,Jawa Timur,Nganjuk,Loceret,0101000020E610000006D7FDDFA8F85B40EC5711A06CB71EC0,noaa20,medium
2021-04-20 05:44:10,Jawa Timur,Kediri,Kota Kediri,0101000020E610000046820420C9005C406167F1FF362D1FC0,noaa20,low
2021-04-20 05:44:10,Jawa Timur,Gresik,Driyorejo,0101000020E610000082B8FE9F3B255C403844C3FFA9821DC0,noaa20,low
2021-04-20 05:44:10,Jawa Tengah,Boyolali,Ampel,0101000020E610000011C8048013A05B40596C30600BB61DC0,noaa20,medium
2021-04-20 05:44:10,Jawa Tengah,Magelang,Srumbung,0101000020E6100000BD49FC1F5A9C5B40144052C04D2D1EC0,noaa20,medium
2021-04-20 05:44:10,Jawa Tengah,Sukoharjo,Kartasura,0101000020E610000060AAFCDFCFB05B40B08B2640E2451EC0,noaa20,low
2021-04-20 05:44:10,Jawa Tengah,Boyolali,Banyudono,0101000020E6100000CED20440CBAC5B4055E408002B271EC0,noaa20,low
2021-04-20 05:44:10,Jawa Tengah,Sukoharjo,Grogol,0101000020E610000047E804C0FAB25B40F1F321A0A9501EC0,noaa20,low
2021-04-20 05:44:10,Jawa Tengah,Karanganyar,Jaten,0101000020E610000086EAFF7F10BA5B4050DEE8DF05541EC0,noaa20,medium
2021-04-20 05:44:10,Sumatera Utara,Binjai,Binjai Kota,0101000020E6100000153902C08AA0584097340C401FA40C40,noaa20,medium
2021-04-20 05:44:10,Sumatera Utara,Binjai,Binjai Kota,0101000020E6100000016600A0B1A05840223C5600BEA90C40,noaa20,medium
2021-04-20 05:44:10,Riau,Kepulauan Meranti,Rangsang Barat,0101000020E61000006110FD7FC1AB5940DB94C020C865F13F,noaa20,medium
2021-04-20 05:44:10,Kep. Riau,Batam,Galang,0101000020E6100000277FFFFF620D5A408158999D0333EA3F,noaa20,medium
2021-04-20 05:44:10,Gorontalo,Gorontalo,Telaga Biru,0101000020E61000008279024099C35E40335DDB1D4A3BE53F,noaa20,medium
2021-04-19 17:07:24,Nusa Tenggara Timur,Sumba Timur,Pahungalodu,0101000020E6100000EFB902C067295E406B45DDFFAE5624C0,noaa20,medium
2021-04-20 04:07:26,Maluku,Kepulauan Aru,Aru Selatan,0101000020E610000054FC0020DEC3604080984A60EF691AC0,noaa20,medium
2021-04-20 04:07:26,Papua,Jayawijaya,Libarek,0101000020E6100000FC8E02C0C85E6140BEAFFCBF0B0B10C0,noaa20,medium
2021-04-20 04:07:26,Papua,Jayawijaya,Napua,0101000020E6100000FC8E02C0E85C61402AC6B77F7E6E10C0,noaa20,medium
2021-04-19 17:07:24,Kalimantan Selatan,Tapin,Lokpaikat,0101000020E61000003321FF2FEBCE5C406244CB4FE48807C0,noaa20,medium
2021-04-19 17:07:24,Kalimantan Timur,Paser,Batu Sopang,0101000020E610000054C9005005F75C4035D2EF4E8091FDBF,noaa20,medium
2021-04-19 17:07:24,Kalimantan Timur,Paser,Batu Sopang,0101000020E610000090B402E06BF65C4041B62C5F9711FEBF,noaa20,medium
2021-04-19 17:07:24,Kalimantan Timur,Paser,Batu Sopang,0101000020E610000065030200F4F85C402549C6206605FEBF,noaa20,medium
2021-04-19 17:07:24,Kalimantan Selatan,Baru,Pamukan Selatan,0101000020E610000095250020A3165D403848A900EFCF04C0,noaa20,medium
2021-04-19 17:07:24,Kalimantan Tengah,Waringin Timur,Antangkalang,0101000020E6100000C9B8FB7F09215C40572CB8FEE1B7F9BF,noaa20,medium
2021-04-19 17:07:24,Kalimantan Tengah,Pulangpisau,Kahayan Kuala,0101000020E610000032FAFAEFFB765C4029F81A40C74008C0,noaa20,medium
2021-04-19 17:07:24,Kalimantan Barat,Ketapang,Kendawangan,0101000020E6100000357B0340538A5B40DBB97A5FA6E702C0,noaa20,medium
2021-04-19 18:52:40,Sumatera Selatan,Penukal Abab Lematang Ilir,Talang Ubi,0101000020E6100000747DFEFF68005A40D30B253029E40AC0,noaa20,medium
2021-04-19 18:52:40,Jawa Barat,Karawang,Rengasdengklok,0101000020E61000004F64FF9FB7D45A40C5D9DF9F73DB18C0,noaa20,medium
2021-04-19 17:07:24,Nusa Tenggara Timur,Sumba Timur,Pahungalodu,0101000020E6100000EFB902C067295E406B45DDFFAE5624C0,noaa20,medium
2021-04-20 04:07:26,Maluku,Kepulauan Aru,Aru Selatan,0101000020E610000054FC0020DEC3604080984A60EF691AC0,noaa20,medium
2021-04-20 04:07:26,Papua,Jayawijaya,Libarek,0101000020E6100000FC8E02C0C85E6140BEAFFCBF0B0B10C0,noaa20,medium
2021-04-20 04:07:26,Papua,Jayawijaya,Napua,0101000020E6100000FC8E02C0E85C61402AC6B77F7E6E10C0,noaa20,medium
2021-04-19 17:07:24,Kalimantan Selatan,Tapin,Lokpaikat,0101000020E61000002EBCFD7FFDCE5C402921BB7FEA8707C0,noaa20,medium
2021-04-19 17:07:24,Kalimantan Selatan,Tapin,Lokpaikat,0101000020E6100000388600E0D8CE5C409A67DB1FDE8907C0,noaa20,medium
2021-04-19 17:07:24,Kalimantan Timur,Paser,Batu Sopang,0101000020E6100000FA28022017F75C407BB3D5FE3191FDBF,noaa20,medium
2021-04-19 17:07:24,Kalimantan Timur,Paser,Batu Sopang,0101000020E6100000AD69FF7FF3F65C40F0F0099FCE91FDBF,noaa20,medium
2021-04-19 17:07:24,Kalimantan Timur,Paser,Batu Sopang,0101000020E610000090B402E06BF65C4041B62C5F9711FEBF,noaa20,medium
2021-04-19 17:07:24,Kalimantan Timur,Paser,Batu Sopang,0101000020E610000065030200F4F85C402549C6206605FEBF,noaa20,medium
2021-04-19 17:07:24,Kalimantan Selatan,Baru,Pamukan Selatan,0101000020E610000095250020A3165D403848A900EFCF04C0,noaa20,medium
2021-04-19 17:07:24,Kalimantan Tengah,Waringin Timur,Antangkalang,0101000020E6100000C9B8FB7F09215C40572CB8FEE1B7F9BF,noaa20,medium
2021-04-19 17:07:24,Kalimantan Tengah,Pulangpisau,Kahayan Kuala,0101000020E6100000ABDCFA9FF2765C4086D616E0B34408C0,noaa20,medium
2021-04-19 17:07:24,Kalimantan Tengah,Pulangpisau,Kahayan Kuala,0101000020E6100000B917FB3F05775C40CC191FA0DA3C08C0,noaa20,medium
2021-04-19 17:07:24,Kalimantan Barat,Ketapang,Kendawangan,0101000020E6100000357B0340538A5B40DBB97A5FA6E702C0,noaa20,medium
2021-04-19 18:52:40,Sumatera Selatan,Penukal Abab Lematang Ilir,Talang Ubi,0101000020E61000001EDC00E056005A40FE2FF03FA6E30AC0,noaa20,medium
2021-04-19 18:52:40,Sumatera Selatan,Penukal Abab Lematang Ilir,Talang Ubi,0101000020E6100000CA1EFC1F7B005A40A8E75920ACE40AC0,noaa20,medium
2021-04-19 18:52:40,Jawa Barat,Karawang,Rengasdengklok,0101000020E61000004F64FF9FB7D45A40C5D9DF9F73DB18C0,noaa20,medium
2021-04-19 06:04:31,Nusa Tenggara Timur,Sumba Tengah,Umbu Ratu Nggay,0101000020E6100000BA7DFBDF76EE5D402DFF086056F622C0,noaa20,medium
2021-04-19 06:04:31,Kalimantan Selatan,Baru,Kelumpang Hulu,0101000020E6100000AC03FFDF01F95C406DD06E5FCDE207C0,noaa20,medium
2021-04-19 06:04:31,Kalimantan Selatan,Baru,Kelumpang Hulu,0101000020E610000071B1FDBF45FA5C409F76B64FE06C08C0,noaa20,medium
2021-04-19 06:04:31,Sulawesi Barat,Mamasa,Buntumalangka,0101000020E6100000676753D550C95D40150647F513C506C0,noaa20,medium
2021-04-19 06:04:31,Kalimantan Tengah,Gunung Mas,Manuhing,0101000020E6100000ABDCFA9F325F5C40B63CC560B40DF7BF,noaa20,medium
2021-04-19 06:04:31,Kalimantan Barat,Ketapang,Manisamata,0101000020E61000009D8902E08CC45B4093186780C97D04C0,noaa20,low
2021-04-19 06:04:31,Kalimantan Barat,Ketapang,Matan Hilir Selatan,0101000020E61000007CA20460F09C5B40491D709F4D3500C0,noaa20,medium
2021-04-19 06:04:31,Kalimantan Barat,Ketapang,Kendawangan,0101000020E61000008CC1FD5FB9A25B402124875F1C1205C0,noaa20,medium
2021-04-19 06:04:31,Kalimantan Barat,Ketapang,Kendawangan,0101000020E610000046C100806BA85B40532D96E0DC0005C0,noaa20,medium
2021-04-19 06:04:31,Kep. Bangka Belitung,Belitung,Membalong,0101000020E6100000811302A067E85A4091F571C0F04A09C0,noaa20,medium
2021-04-19 06:04:31,Kep. Bangka Belitung,Belitung,Membalong,0101000020E61000006F0C01C031EF5A4003E0E9DF3F0F08C0,noaa20,medium
2021-04-19 06:04:31,Sumatera Selatan,Lubuk Linggau,Lubuklinggau Selatan,0101000020E6100000645E0500E0BA594043CBBA7F2C940AC0,noaa20,medium
2021-04-19 06:04:31,Sumatera Selatan,Banyuasin,Banyuasin I,0101000020E610000090B402E02B3C5A40C727E81F12F808C0,noaa20,medium
2021-04-19 06:04:31,Kep. Bangka Belitung,Bangka,Mendo Barat,0101000020E6100000CF7701405F745A40A1B9903FFF2202C0,noaa20,medium
2021-04-19 06:04:31,Kep. Bangka Belitung,Bangka Selatan,Air Gegas,0101000020E61000006A74FF3F2B995A405C3AA420919106C0,noaa20,medium
2021-04-19 06:04:31,Kep. Bangka Belitung,Bangka Selatan,Simpang Rimba,0101000020E610000075E3FE9F1A7E5A4044B467E0914A06C0,noaa20,medium
2021-04-19 06:04:31,Lampung,Way Kanan,Negeri Besar,0101000020E61000004E250340953D5A404CAF2880BDB511C0,noaa20,medium
2021-04-19 06:04:31,Lampung,Tulangbawang,Gedung Meneng,0101000020E6100000BA3EFF7F14665A40D204062020A511C0,noaa20,medium
2021-04-19 06:04:31,Sumatera Selatan,Lahat,Merapi,0101000020E6100000153902C04AF05940728068FF66EE0DC0,noaa20,medium
2021-04-19 06:04:31,Bengkulu,Seluma,Talo,0101000020E6100000AA5E02E0EDA859405B3C402065A610C0,noaa20,medium
2021-04-19 06:04:31,Jawa Barat,Bekasi,Medan Satria,0101000020E610000085C3FB3F01BF5A404D3EC95F52C718C0,noaa20,medium
2021-04-19 06:04:31,Jawa Barat,Bandung,Dayeuh Kolot,0101000020E610000011C8048093E75A408BF1ED9F9FDC1BC0,noaa20,medium
2021-04-19 06:04:31,Jawa Barat,Bandung,Arjasari,0101000020E61000007749FF3F0CE65A40F8474A406D281CC0,noaa20,low
2021-04-19 06:04:31,Jawa Barat,Bandung,Majalaya,0101000020E61000006B9B0380BAEF5A40206C464064311CC0,noaa20,medium
2021-04-19 06:04:31,Aceh,Aceh Timur,Ranto Peureulak,0101000020E61000008E5AFECFE36D5840D5DF12807FEE1240,noaa20,medium
2021-04-19 06:04:31,Nusa Tenggara Timur,Sumba Tengah,Umbu Ratu Nggay,0101000020E6100000BA7DFBDF76EE5D402DFF086056F622C0,noaa20,medium
2021-04-19 06:04:31,Kalimantan Selatan,Baru,Kelumpang Hulu,0101000020E6100000AC03FFDF01F95C406DD06E5FCDE207C0,noaa20,medium
2021-04-19 06:04:31,Kalimantan Selatan,Baru,Kelumpang Hulu,0101000020E61000004CD7FABF36FA5C401ABC751FFC6B08C0,noaa20,medium
2021-04-19 06:04:31,Kalimantan Selatan,Baru,Kelumpang Hulu,0101000020E6100000968B00C054FA5C402431F77FC46D08C0,noaa20,medium
2021-04-19 06:04:31,Sulawesi Barat,Mamasa,Buntumalangka,0101000020E61000004DBF02A023C95D4033D493BF9CC506C0,noaa20,medium
2021-04-19 06:04:31,Sulawesi Barat,Mamasa,Buntumalangka,0101000020E610000067E7FA5F6AC95D40F4C195602FC406C0,noaa20,medium
2021-04-19 06:04:31,Sulawesi Barat,Mamasa,Buntumalangka,0101000020E6100000888FFC7F64C95D401A7CABBF6FC506C0,noaa20,medium
2021-04-19 06:04:31,Kalimantan Tengah,Gunung Mas,Manuhing,0101000020E6100000ABDCFA9F325F5C40B63CC560B40DF7BF,noaa20,medium
2021-04-19 06:04:31,Kalimantan Barat,Ketapang,Manisamata,0101000020E61000009D8902E08CC45B4093186780C97D04C0,noaa20,low
2021-04-19 06:04:31,Kalimantan Barat,Ketapang,Matan Hilir Selatan,0101000020E61000007CA20460F09C5B40491D709F4D3500C0,noaa20,medium
2021-04-19 06:04:31,Kalimantan Barat,Ketapang,Kendawangan,0101000020E61000007D20FD1FB5A25B40797E6A1F9F0E05C0,noaa20,low
2021-04-19 06:04:31,Kalimantan Barat,Ketapang,Kendawangan,0101000020E61000009C62FE9FBDA25B40C9C9A39F991505C0,noaa20,medium
2021-04-19 06:04:31,Kalimantan Barat,Ketapang,Kendawangan,0101000020E610000046C100806BA85B40532D96E0DC0005C0,noaa20,medium
2021-04-19 06:04:31,Kep. Bangka Belitung,Belitung,Membalong,0101000020E6100000811302A067E85A4091F571C0F04A09C0,noaa20,medium
2021-04-19 06:04:31,Kep. Bangka Belitung,Belitung,Membalong,0101000020E61000006F0C01C031EF5A4003E0E9DF3F0F08C0,noaa20,medium
2021-04-19 06:04:31,Sumatera Selatan,Lubuk Linggau,Lubuklinggau Selatan,0101000020E6100000645E0500E0BA594043CBBA7F2C940AC0,noaa20,medium
2021-04-19 06:04:31,Sumatera Selatan,Banyuasin,Banyuasin I,0101000020E610000090B402E02B3C5A40C727E81F12F808C0,noaa20,medium
2021-04-19 06:04:31,Kep. Bangka Belitung,Bangka,Mendo Barat,0101000020E6100000CF7701405F745A40A1B9903FFF2202C0,noaa20,medium
2021-04-19 06:04:31,Kep. Bangka Belitung,Bangka Selatan,Air Gegas,0101000020E61000006A74FF3F2B995A405C3AA420919106C0,noaa20,medium
2021-04-19 06:04:31,Kep. Bangka Belitung,Bangka Selatan,Simpang Rimba,0101000020E610000075E3FE9F1A7E5A4044B467E0914A06C0,noaa20,medium
2021-04-19 06:04:31,Lampung,Way Kanan,Negeri Besar,0101000020E61000004E250340953D5A404CAF2880BDB511C0,noaa20,medium
2021-04-19 06:04:31,Lampung,Tulangbawang,Gedung Meneng,0101000020E6100000BA3EFF7F14665A40D204062020A511C0,noaa20,medium
2021-04-19 06:04:31,Sumatera Selatan,Lahat,Merapi,0101000020E6100000153902C04AF05940728068FF66EE0DC0,noaa20,medium
2021-04-19 06:04:31,Bengkulu,Seluma,Talo,0101000020E6100000AA5E02E0EDA859405B3C402065A610C0,noaa20,medium
2021-04-19 06:04:31,Jawa Barat,Bekasi,Medan Satria,0101000020E610000085C3FB3F01BF5A404D3EC95F52C718C0,noaa20,medium
2021-04-19 06:04:31,Jawa Barat,Bandung,Dayeuh Kolot,0101000020E610000011C8048093E75A408BF1ED9F9FDC1BC0,noaa20,medium
2021-04-19 06:04:31,Jawa Barat,Bandung,Arjasari,0101000020E61000007749FF3F0CE65A40F8474A406D281CC0,noaa20,low
2021-04-19 06:04:31,Jawa Barat,Bandung,Majalaya,0101000020E61000006B9B0380BAEF5A40206C464064311CC0,noaa20,medium
2021-04-19 06:04:31,Aceh,Aceh Timur,Ranto Peureulak,0101000020E6100000CDEAFC5FDE6D5840AF38414063EF1240,noaa20,medium
2021-04-19 06:04:31,Aceh,Aceh Timur,Ranto Peureulak,0101000020E610000050CAFF3FE96D5840FE86E4BF9BED1240,noaa20,medium
2021-04-19 04:24:57,Papua,Asmat,Suator,0101000020E6100000D98000007D6F614027A7D13F1C0716C0,noaa20,medium
2021-04-19 04:24:57,Papua,Asmat,Suator,0101000020E6100000D98000007D6F614027A7D13F1C0716C0,noaa20,medium
2021-04-18 17:24:54,Nusa Tenggara Timur,Sumba Timur,Pahungalodu,0101000020E6100000EA48058070295E409259FFDFBF5624C0,noaa20,medium
2021-04-18 17:24:54,Nusa Tenggara Timur,Kupang,Fatuleu Barat,0101000020E6100000566201C0EFE85E40FEF0F3DF83CB23C0,noaa20,medium
2021-04-18 17:24:54,Maluku Utara,Halmahera Selatan,Obi,0101000020E6100000A1BB03C001DC5F408F08BE505D54F7BF,noaa20,medium
2021-04-18 17:24:54,Kalimantan Selatan,Tanahbumbu,Angsana,0101000020E61000009E07FB9F51E85C40432013004EFD0CC0,noaa20,medium
2021-04-18 17:24:54,Kalimantan Selatan,Tanahbumbu,Satui,0101000020E610000086EAFF7FD0D75C4016D097201B570EC0,noaa20,medium
2021-04-18 17:24:54,Kalimantan Selatan,Tanahbumbu,Kusanhulu,0101000020E61000008729FCDFF2E75C40202A096035E40BC0,noaa20,medium
2021-04-18 17:24:54,Kalimantan Selatan,Tapin,Lokpaikat,0101000020E610000061D10020DFCE5C4097C47A1F1E8C07C0,noaa20,medium
2021-04-18 17:24:54,Kalimantan Selatan,Tapin,Lokpaikat,0101000020E6100000CCAB00007CCF5C4055CB6B5F1F7907C0,noaa20,medium
2021-04-18 17:24:54,Kalimantan Timur,Paser,Batu Sopang,0101000020E61000008FCCFAFFFEF65C4030378C40C48FFDBF,noaa20,medium
2021-04-18 17:24:54,Kalimantan Timur,Paser,Batu Sopang,0101000020E6100000CCAB0000FCF65C40BF0796C039F5FDBF,noaa20,medium
2021-04-18 17:24:54,Kalimantan Tengah,Pulangpisau,Kahayan Kuala,0101000020E61000000B3003004D705C40B1E07EC0032B08C0,noaa20,medium
2021-04-18 17:24:54,Kalimantan Tengah,Pulangpisau,Kahayan Kuala,0101000020E61000001BD10340D1765C4085338D60C24408C0,noaa20,medium
2021-04-18 17:24:54,Banten,Serang,Kibin,0101000020E610000060AAFCDF0F945A403C8DEEFF67BD18C0,noaa20,medium
